system,qid,doc_precision@k,doc_recall@k,doc_ndcg@k,doc_mrr,sent_precision@k,sent_recall@k,sent_ndcg@k,sent_mrr,evidence_precision,evidence_recall,evidence_f1,full_rationale_recovered,verdict_correct,fever_score,json_valid
CRAG,568,0.20000000000000004,1.0,0.6309297535714575,0.5,0.3333333333333333,0.5555555555555555,0.42118329815167815,0.4166666666666667,1.0,0.5555555555555555,0.7000000000000001,1.0,0.6666666666666666,0.6666666666666666,1.0
CRAG,58,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,624,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
CRAG,626,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,661,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.7039180890341347,1.0,0.5,0.3333333333333333,0.4000000000000001,0.0,1.0,0.0,1.0
CRAG,665,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,668,0.20000000000000004,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0
CRAG,669,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.787702056960637,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0
CRAG,71,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,1.0
CRAG,749,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
CRAG,76,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,0.611111111111111,0.8333333333333334,0.7000000000000001,1.0,1.0,1.0,1.0
CRAG,788,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
CRAG,789,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2579018714896944,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CRAG,797,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
CRAG,802,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.278236613842637,0.27777777777777773,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0
CRAG,807,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.43067655807339306,0.25,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,1.0
CRAG,812,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.5,0.3333333333333333,0.4000000000000001,0.0,1.0,0.0,1.0
CRAG,841,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CRAG,856,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.03671497584541063,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CRAG,857,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.04456654456654457,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CRAG,86,0.4000000000000001,1.0,0.9197207891481876,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,881,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,883,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.7539531690476383,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,885,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
CRAG,909,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.5706417189553201,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,1.0,1.0
CRAG,923,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8772153153380492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,928,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6508205185601091,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
CRAG,930,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,941,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
CRAG,942,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,1.0
CRAG,955,0.4000000000000001,1.0,0.9197207891481876,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.6666666666666666,1.0,0.8000000000000002,1.0,1.0,1.0,1.0
CRAG,965,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6713860725233042,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
CRAG,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CRAG,984,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
CRAG,990,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRAG,994,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1000,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1004,0.6,1.0,1.0,1.0,0.8000000000000002,0.5,0.8687949224876582,1.0,1.0,0.375,0.5454545454545454,1.0,1.0,1.0,1.0
Dense,1005,0.6,1.0,1.0,1.0,0.6,0.375,0.722726572644952,1.0,1.0,0.2916666666666667,0.4484848484848485,1.0,1.0,1.0,1.0
Dense,1023,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1040,0.20000000000000004,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,1045,0.20000000000000004,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1050,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.38685280723454163,0.5,0.6666666666666666,0.5,0.5555555555555555,0.0,1.0,0.0,1.0
Dense,108,0.6,1.0,1.0,1.0,0.6,0.3333333333333333,0.6992148198508502,1.0,1.0,0.25925925925925924,0.409090909090909,1.0,1.0,1.0,1.0
Dense,1084,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,109,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1090,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,1105,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6713860725233042,1.0,0.8888888888888888,0.6666666666666666,0.7555555555555555,1.0,1.0,1.0,1.0
Dense,1141,0.20000000000000004,1.0,1.0,1.0,0.6,1.0,0.6797310500037655,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1142,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,1145,0.20000000000000004,1.0,1.0,1.0,0.6,1.0,0.8854598815714874,1.0,0.8333333333333334,1.0,0.9047619047619048,1.0,0.0,0.0,1.0
Dense,1153,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense,1158,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,116,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,1171,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1210,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense,122,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1227,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1234,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1238,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1258,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Dense,1265,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1276,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1311,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.20000000000000004,0.3391602052736162,1.0,0.4444444444444444,0.20000000000000004,0.27380952380952384,1.0,1.0,1.0,1.0
Dense,1312,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1324,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.8333333333333334,0.5,0.611111111111111,1.0,1.0,1.0,1.0
Dense,1333,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense,1355,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1360,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1366,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8772153153380492,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,1367,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.5012658353418871,0.25,0.6666666666666666,1.0,0.8000000000000002,1.0,1.0,1.0,1.0
Dense,1373,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.6096199500078984,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0
Dense,1381,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense,1391,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense,1393,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,1406,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,144,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.46927872602275644,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
Dense,152,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,0.5555555555555555,0.6666666666666666,0.6,1.0,0.0,0.0,1.0
Dense,156,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,157,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,166,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.23719771276929622,0.20000000000000004,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense,178,0.6,0.75,0.75369761125927,1.0,0.4000000000000001,0.2857142857142857,0.27727342735504823,0.25,1.0,0.2857142857142857,0.4444444444444445,1.0,1.0,1.0,1.0
Dense,203,0.20000000000000004,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.7860137352654725,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,1.0,1.0
Dense,22,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.8333333333333334,1.0,0.8888888888888888,1.0,1.0,1.0,1.0
Dense,235,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.7653606369886217,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,242,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.8333333333333334,1.0,0.8888888888888888,1.0,1.0,1.0,1.0
Dense,245,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,256,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense,283,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,290,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0
Dense,308,0.20000000000000004,1.0,1.0,1.0,0.6,1.0,0.9674679834891693,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
Dense,330,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,331,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,332,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,334,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.5307212739772434,0.5,0.5,0.3333333333333333,0.4000000000000001,1.0,1.0,1.0,1.0
Dense,339,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.5,0.6366824387328317,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,340,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.5307212739772434,0.5,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
Dense,342,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,366,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Dense,381,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.23719771276929622,0.20000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,382,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.5,0.6366824387328317,1.0,0.6666666666666666,0.5,0.5714285714285715,0.0,0.0,0.0,1.0
Dense,396,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.2960819109658652,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
Dense,400,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8503449055347546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,414,0.20000000000000004,1.0,0.5,0.3333333333333333,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,430,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,441,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,46,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,466,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6713860725233042,1.0,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.0,1.0,0.0,1.0
Dense,47,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.38888888888888884,1.0,0.5555555555555555,1.0,1.0,1.0,1.0
Dense,482,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,500,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,505,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.6666666666666666,1.0,0.8000000000000002,1.0,1.0,1.0,1.0
Dense,515,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense,531,0.6,1.0,0.9674679834891693,1.0,0.6,1.0,0.9674679834891693,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
Dense,541,0.4000000000000001,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.5307212739772434,0.5,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
Dense,547,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,548,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.2960819109658652,0.5,0.5,0.3333333333333333,0.4000000000000001,1.0,1.0,1.0,1.0
Dense,55,0.20000000000000004,1.0,0.6309297535714575,0.5,0.6,1.0,0.7122630665145961,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,562,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,566,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.8318724637288826,1.0,1.0,0.25,0.4000000000000001,1.0,1.0,1.0,1.0
Dense,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,58,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,624,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense,626,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,661,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.7039180890341347,1.0,0.5555555555555555,0.4444444444444444,0.48888888888888893,0.0,1.0,0.0,1.0
Dense,665,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,668,0.20000000000000004,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0
Dense,669,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.787702056960637,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0
Dense,71,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.8333333333333334,1.0,0.8888888888888888,1.0,0.0,0.0,1.0
Dense,749,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,76,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,0.611111111111111,0.8333333333333334,0.7000000000000001,1.0,1.0,1.0,1.0
Dense,788,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.43067655807339306,0.25,0.8333333333333334,1.0,0.8888888888888888,1.0,1.0,1.0,1.0
Dense,789,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.23719771276929622,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,797,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,802,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.38685280723454163,0.5,0.3333333333333333,0.5,0.4000000000000001,1.0,1.0,1.0,1.0
Dense,807,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.38685280723454163,0.20000000000000004,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,1.0
Dense,812,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.5,0.3333333333333333,0.4000000000000001,0.0,1.0,0.0,1.0
Dense,841,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.04545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,856,0.20000000000000004,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,857,0.20000000000000004,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,86,0.4000000000000001,1.0,0.9197207891481876,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,881,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,883,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,885,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense,909,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,0.5,0.2640681225725909,0.25,0.3333333333333333,0.5,0.4000000000000001,1.0,1.0,1.0,1.0
Dense,923,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8772153153380492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,928,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense,930,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,941,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,942,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.0,0.0,1.0
Dense,955,0.4000000000000001,1.0,1.0,1.0,0.4000000000000001,1.0,0.8772153153380492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,965,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6713860725233042,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense,984,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense,990,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense,994,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1000,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1004,0.6,1.0,1.0,1.0,0.20000000000000004,0.125,0.14606834984270645,0.25,0.25,0.125,0.16666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,1005,0.6,1.0,0.9060254355346823,1.0,0.4000000000000001,0.25,0.27727342735504823,0.25,1.0,0.25,0.4000000000000001,1.0,1.0,1.0,1.0
Dense+Rerank,1023,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,1040,0.20000000000000004,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,1045,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.7365896932159578,1.0,0.5,0.25,0.3333333333333333,1.0,0.0,0.0,1.0
Dense+Rerank,1050,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.38685280723454163,0.5,1.0,0.5,0.6666666666666666,0.0,1.0,0.0,1.0
